GEO_ID,NAME,line_no,label,total,total_moe,total_pct,total_pct_moe,male,male_moe,male_pct,male_pct_moe,female,female_moe,female_pct,female_pct_moe
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",022,Under 18 years,2376,582,29.6,4.8,1359,373,31.8,5.7,1017,432,27.2,8.5
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",023,18 to 24 years,1111,364,13.9,4.1,718,247,16.8,5.4,393,209,10.5,5.2
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",024,15 to 44 years,3416,651,42.6,4.7,1692,402,39.6,6.1,1724,358,46.1,6.6
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",025,16 years and over,5866,759,73.2,4.6,3069,481,71.8,5.1,2797,440,74.8,8.3
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",026,18 years and over,5638,763,70.4,4.8,2915,481,68.2,5.7,2723,442,72.8,8.5
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",027,21 years and over,4918,674,61.4,4.6,2417,450,56.6,7.6,2501,406,66.9,7.5
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",028,60 years and over,859,238,10.7,3.1,374,148,8.8,3.4,485,144,13,4.3
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",029,62 years and over,665,188,8.3,2.6,250,101,5.8,2.5,415,124,11.1,3.8
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",030,65 years and over,498,151,6.2,2.1,185,70,4.3,1.8,313,122,8.4,3.4
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",031,75 years and over,49,56,0.6,0.7,34,38,0.8,0.8,15,23,0.4,0.6
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",032,Median age (years),28.5,7.8,,,26.4,5.5,,,34.2,4.8,,
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",033,Sex ratio (males per 100 females),114.3,23.2,,,,,,,,,,
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",034,Age dependency ratio,55.9,11.4,,,,,,,,,,
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",035,Old-age dependency ratio,9.7,3.4,,,,,,,,,,
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",036,Child dependency ratio,46.2,10.6,,,,,,,,,,
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",037,Sex,,,0,,,,,,,,,
1400000US48021950801,"Census Tract 9508.01, Bastrop County, Texas",038,Age,,,1.4,,,,,,,,,
